claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
9253,54,F,0.0,87,39882,1,1,Own,85023,3/22/2016,Tuesday,Parking Lot,2,0.0,1,Broker,1,8859.11238,5.0,Compact,22561.68232,blue,19647.98068,0
8296,53,F,1.0,59,39700,1,1,Own,50020,4/7/2015,Tuesday,Parking Lot,0,0.0,97,Broker,0,2929.4696710000003,5.0,Medium,28105.83458,gray,15094.71636,0
14574,39,F,0.0,53,36639,1,1,Rent,80002,7/7/2016,Thursday,Parking Lot,0,0.0,31,Broker,0,2894.534788,1.0,Large,5348.824786,gray,21327.0087,0
4772,27,F,1.0,49,32958,0,0,Rent,20153,2/6/2016,Saturday,Parking Lot,2,0.0,50,Online,1,3067.5742760000003,5.0,Medium,40888.30303,silver,24424.92577,1
12592,48,F,1.0,84,38698,1,1,Rent,85009,6/21/2016,Tuesday,Highway,0,0.0,52,Phone,0,11233.00278,8.0,Medium,3198.1662,gray,24250.84181,1
12714,49,F,1.0,46,38938,0,1,Rent,85015,12/30/2016,Friday,Parking Lot,0,0.0,46,Broker,1,2184.507561,5.0,Large,21331.149230000003,blue,17085.43591,1
25973,59,F,0.0,73,40791,1,1,Own,15004,3/25/2015,Wednesday,Highway,0,0.0,92,Online,1,3797.377574,6.0,Large,25185.650530000003,other,24065.9568,1
17687,38,F,1.0,61,36384,1,1,Own,20151,11/10/2016,Thursday,Parking Lot,0,0.0,93,Phone,1,2234.509212,4.0,Medium,34342.78054,other,25227.12792,1
15994,47,F,0.0,52,38504,1,1,Rent,85030,6/25/2015,Thursday,Highway,0,0.0,1,Phone,1,3294.7491600000003,6.0,Compact,25593.99207,red,18797.93524,1
17969,45,F,0.0,33,38045,0,1,Rent,50057,1/16/2015,Friday,Highway,1,0.0,6,Broker,1,6077.704767,8.0,Large,16542.77286,black,10094.5092,1
28666,40,F,0.0,77,36887,1,0,Own,80005,8/13/2015,Thursday,Local,2,1.0,98,Broker,1,6361.821807,8.0,Compact,12513.57505,silver,33284.93881,1
28953,48,F,1.0,83,38728,1,1,Rent,80005,6/27/2016,Monday,Local,0,0.0,5,Phone,1,2936.692698,7.0,Large,33012.767210000005,blue,21718.66556,1
7487,45,M,1.0,73,38067,1,1,Own,20108,9/8/2015,Tuesday,Highway,0,0.0,7,Phone,0,1927.735078,4.0,Medium,27074.0162,other,26042.59826,1
11761,47,F,0.0,66,38522,1,1,Own,50025,5/18/2015,Monday,Parking Lot,1,0.0,51,Phone,1,6719.101156999999,5.0,Medium,13392.77808,gray,20600.95865,1
24934,63,F,0.0,84,41435,0,0,Rent,85043,6/27/2016,Monday,Local,0,0.0,5,Phone,1,1296.057138,6.0,Large,35716.85485,black,44529.17113,1
16596,49,F,1.0,80,38928,0,0,Own,80105,10/11/2015,Sunday,Highway,2,0.0,29,Phone,1,5148.266772,5.0,Medium,12068.15917,black,9777.158527,1
25826,47,F,1.0,63,38492,1,0,Own,20101,9/18/2016,Sunday,Local,0,0.0,36,Broker,1,9046.711874,6.0,Large,31321.74778,white,33248.55436,1
4450,25,M,1.0,51,32175,1,0,Rent,50005,6/20/2015,Saturday,Local,0,0.0,66,Online,0,4014.515684,4.0,Medium,22133.5635,blue,18123.34845,1
12057,53,F,1.0,81,39691,0,1,Own,50021,7/20/2015,Monday,Local,0,0.0,98,Broker,0,5765.389159,7.0,Large,41049.78343,other,16053.31896,1
23004,42,M,0.0,87,37367,0,0,Own,20151,11/5/2016,Saturday,Local,0,0.0,38,Phone,0,5739.112884,9.0,Medium,43952.54109,white,24905.8338,1
19546,29,M,0.0,90,33691,1,1,Rent,20131,1/2/2015,Friday,Local,1,0.0,80,Online,1,3412.087187,4.0,Medium,26985.63248,other,56718.94554,1
3683,50,M,1.0,50,39119,1,1,Own,15034,1/11/2016,Monday,Highway,3,0.0,90,Broker,1,5393.175348,3.0,Large,41393.7695,red,12727.93234,1
19473,39,F,0.0,70,36652,1,0,Rent,20104,7/19/2015,Sunday,Highway,0,1.0,5,Broker,0,4366.360197999999,3.0,Compact,9092.262098,gray,20507.4317,1
22693,41,F,1.0,89,37146,0,1,Rent,20141,6/11/2016,Saturday,Parking Lot,0,0.0,52,Phone,0,8270.830138,5.0,Medium,25236.4069,blue,56478.55829,1
28121,46,M,1.0,88,38282,1,0,Rent,15051,8/14/2016,Sunday,Parking Lot,0,0.0,88,Broker,1,10931.22978,4.0,Large,23752.69082,black,11172.63253,1
3182,45,F,0.0,82,38062,1,1,Own,20113,9/24/2016,Saturday,Local,0,1.0,0,Broker,1,6754.148331999999,5.0,Large,5124.961303,black,16156.51421,1
24334,42,M,1.0,93,37373,1,1,Rent,85022,1/14/2015,Wednesday,Highway,5,0.0,91,Phone,1,1790.820125,9.0,Large,28333.42913,black,12231.27119,1
27669,32,F,1.0,69,34669,0,1,Own,80044,7/27/2015,Monday,Parking Lot,1,0.0,72,Online,0,4427.457533,7.0,Medium,24583.07964,gray,20419.61758,1
2180,47,F,1.0,57,38505,1,0,Own,15022,11/22/2015,Sunday,Highway,2,1.0,20,Broker,0,5701.584106,8.0,Medium,24013.69949,red,29259.69897,1
18649,40,F,0.0,92,36890,1,1,Rent,50054,4/13/2015,Monday,Local,2,0.0,85,Broker,1,4391.881888,9.0,Compact,30885.3949,white,17454.79292,1
22717,47,M,1.0,87,38499,1,0,Rent,50034,4/12/2016,Tuesday,Local,0,0.0,100,Broker,0,9039.31898,3.0,Large,27624.2358,gray,25963.44419,1
5332,21,M,0.0,76,30446,1,0,Rent,20149,3/2/2015,Monday,Local,1,0.0,17,Phone,0,6495.886352,7.0,Compact,5953.664745,blue,33707.46617,1
16050,26,M,1.0,73,32585,1,0,Rent,50034,1/12/2015,Monday,Highway,1,0.0,42,Online,0,3205.210243,8.0,Compact,26045.57801,gray,9803.780746,1
28474,33,M,1.0,87,34958,1,0,Rent,80035,2/5/2015,Thursday,Local,1,0.0,94,Broker,1,4951.898732,4.0,Compact,9370.485503,blue,24460.73071,1
10281,45,M,0.0,78,38059,1,0,Rent,15012,9/22/2016,Thursday,Parking Lot,0,0.0,66,Broker,0,2218.089459,4.0,Medium,16806.88957,silver,22093.97686,1
16926,40,M,1.0,80,36878,1,0,Own,50006,10/18/2016,Tuesday,Local,0,0.0,50,Broker,1,8652.204946,2.0,Medium,16494.86301,silver,11838.90415,1
9474,58,F,0.0,69,40596,0,1,Own,15046,5/27/2015,Wednesday,Highway,0,,4,Phone,1,2630.80985,6.0,Medium,21451.22666,silver,17095.58671,1
20053,39,M,0.0,52,36637,0,1,Rent,20110,2/19/2016,Friday,Local,2,0.0,30,Online,1,6524.006919,8.0,Medium,12487.50679,silver,43865.36625,1
4861,48,F,0.0,82,38704,1,0,Rent,20124,5/21/2016,Saturday,Highway,0,0.0,42,Phone,1,2491.298752,7.0,Large,22653.19507,silver,26047.79022,1
21950,38,F,0.0,94,36368,1,0,Own,20151,6/16/2016,Thursday,Local,0,1.0,69,Broker,1,1161.305323,3.0,Compact,27507.899760000004,white,19754.27841,1
15230,41,F,0.0,74,37149,1,1,Rent,85018,2/9/2016,Tuesday,Local,0,0.0,10,Phone,0,2761.78725,8.0,Medium,22473.8768,red,24974.6066,1
29967,35,M,1.0,76,35535,1,0,Own,20131,1/21/2015,Wednesday,Local,2,1.0,53,Broker,1,3155.874093,7.0,Medium,8825.502023000001,silver,6525.220674,1
2017,36,F,1.0,95,35846,0,1,Rent,50041,4/19/2015,Sunday,Parking Lot,0,0.0,48,Phone,1,3292.587096,5.0,Large,15815.31248,black,19831.18793,1
4049,48,M,0.0,57,38717,1,1,Rent,80028,6/22/2016,Wednesday,Highway,0,1.0,2,Broker,1,4704.646504,5.0,Compact,78805.81489,red,8575.260731,1
26938,30,M,0.0,90,33999,1,1,Own,20152,7/3/2016,Sunday,Local,0,0.0,5,Phone,1,1787.3334940000002,2.0,Large,30565.7027,white,34587.94427,1
15296,27,F,1.0,58,32953,1,1,Rent,20117,4/3/2016,Sunday,Local,0,0.0,86,Online,0,4514.450613,3.0,Large,28219.09556,red,14475.31544,1
28924,48,M,1.0,56,38709,1,1,Own,15010,8/6/2016,Saturday,Highway,0,0.0,30,Broker,1,4933.464374,7.0,Large,10718.47123,silver,17290.5048,1
4685,26,M,1.0,86,32570,0,1,Rent,20119,10/2/2015,Friday,Local,0,0.0,92,Online,0,6939.282086,5.0,Compact,38414.99817,white,22784.49215,1
1581,62,M,1.0,65,41280,0,1,Own,15035,2/28/2016,Sunday,Local,1,0.0,81,Online,1,5123.359664,2.0,Medium,12552.66094,gray,28960.73392,1
26127,45,F,0.0,83,38072,0,0,Own,50013,10/9/2016,Sunday,Local,1,0.0,12,Phone,1,1990.559044,7.0,Medium,47097.12388,black,18822.17258,1
28157,34,F,1.0,80,35277,1,0,Rent,80036,10/16/2016,Sunday,Highway,0,1.0,29,Broker,1,9035.162094,4.0,Large,10760.81599,red,21652.33659,1
19079,36,M,1.0,74,35840,1,1,Own,50028,4/13/2016,Wednesday,Highway,0,0.0,74,Broker,0,6369.382602000001,2.0,Compact,16877.9687,red,16990.5207,1
5452,27,F,0.0,89,32946,0,0,Rent,15046,4/28/2016,Thursday,Highway,1,1.0,3,Online,1,4386.440929,4.0,Large,15009.36229,other,17655.897719999997,1
7302,31,M,0.0,72,34335,1,0,Own,50054,7/24/2016,Sunday,Local,0,1.0,62,Phone,0,6708.31981,3.0,Medium,20488.85474,blue,7349.023443999999,1
12667,45,F,1.0,72,38054,1,1,Own,50021,6/11/2016,Saturday,Local,0,0.0,26,Phone,1,5777.2272920000005,5.0,Compact,11988.75595,other,6935.961109000001,1
28521,39,M,0.0,51,36655,0,1,Rent,85017,7/19/2016,Tuesday,Local,0,0.0,100,Phone,0,4475.451876,6.0,Medium,34148.84489,red,43415.68583,1
13719,61,F,1.0,67,41114,0,1,Own,80019,11/2/2016,Wednesday,Local,0,1.0,30,Phone,0,3079.9814690000003,4.0,Medium,21472.4882,white,13339.24649,1
18578,45,F,1.0,52,38072,1,1,Own,80011,3/2/2015,Monday,Local,0,0.0,51,Broker,0,7748.915823,4.0,Compact,23896.39631,red,40433.85707,1
27628,40,M,1.0,90,36894,0,1,Rent,20117,2/20/2015,Friday,Local,0,0.0,35,Broker,0,5776.866161,1.0,Compact,40237.90267,silver,24313.82135,1
18873,30,F,1.0,75,34004,1,1,Rent,80108,5/11/2015,Monday,Parking Lot,2,0.0,13,Phone,1,2374.086205,5.0,Medium,32162.67399,gray,21043.82619,1
3088,40,M,1.0,91,36890,1,1,Own,50025,2/2/2015,Monday,Highway,2,0.0,80,Broker,1,6935.39488,5.0,Compact,46018.96438,black,22910.82672,1
12628,40,M,0.0,47,36886,1,0,Own,85044,5/29/2016,Sunday,Highway,1,0.0,27,Phone,1,6948.078625,7.0,Large,17193.0085,blue,17177.2218,1
25382,29,F,0.0,57,33680,0,0,Own,50040,2/23/2016,Tuesday,Highway,0,0.0,64,Phone,0,5527.342869,2.0,Large,22492.80178,gray,14628.578630000002,1
20186,52,F,1.0,66,39507,0,1,Own,50012,6/26/2016,Sunday,Local,1,0.0,23,Broker,1,3598.897643,6.0,Medium,7370.591653,silver,20045.73846,1
12951,45,M,1.0,91,38063,1,0,Rent,85026,10/1/2015,Thursday,Local,0,0.0,50,Phone,0,2292.827017,7.0,Medium,47187.17766,red,16253.57049,1
13147,39,M,1.0,82,36651,1,1,Own,20107,2/17/2016,Wednesday,Highway,1,0.0,3,Broker,0,2740.641945,12.0,Large,32004.20358,black,20343.38742,1
14351,40,F,0.0,76,36890,1,0,Rent,15012,1/18/2015,Sunday,Parking Lot,0,0.0,92,Phone,1,3834.817453,5.0,Large,24380.71564,black,7021.324247,1
24615,41,M,1.0,80,37131,0,1,Rent,20106,11/26/2016,Saturday,Highway,2,0.0,79,Phone,1,4636.931689,3.0,Medium,26993.28063,blue,3874.282838,1
15007,40,F,1.0,66,36889,1,1,Own,80106,8/5/2015,Wednesday,Highway,0,0.0,76,Phone,1,12305.85211,5.0,Large,13086.74724,other,19579.13214,1
18871,38,F,1.0,82,36371,1,1,Rent,20128,3/18/2015,Wednesday,Highway,3,0.0,72,Phone,1,4162.683646,3.0,Large,14011.0245,black,8135.902303,1
5902,44,F,0.0,71,37846,0,1,Rent,20153,8/18/2015,Tuesday,Local,0,0.0,21,Phone,0,3857.602473,1.0,Large,23068.99262,black,11567.13823,1
13965,35,M,1.0,76,35561,1,0,Own,80022,7/4/2015,Saturday,Local,3,0.0,94,Broker,1,4925.059464,4.0,Medium,5259.482298,blue,18719.5884,1
10484,48,M,1.0,54,38701,0,0,Rent,80005,3/8/2015,Sunday,Local,0,0.0,5,Broker,1,4842.158057,2.0,Medium,14735.96295,black,16150.64496,1
22982,34,F,1.0,78,35258,1,1,Own,85077,11/10/2015,Tuesday,Parking Lot,0,0.0,49,Broker,1,4310.111304,10.0,Large,24807.19859,red,2844.461418,1
7950,41,M,0.0,82,37140,0,1,Own,15015,5/26/2016,Thursday,Highway,0,0.0,98,Phone,1,2661.770014,4.0,Medium,40229.54219,other,4716.957261,1
4547,49,F,0.0,83,38923,0,0,Own,15025,6/2/2015,Tuesday,Highway,0,0.0,100,Broker,1,5774.487557,13.0,Compact,10496.648990000002,gray,7154.521205,1
4115,42,F,0.0,85,37389,1,1,Own,20108,8/5/2016,Friday,Local,0,0.0,50,Phone,1,4436.876726,4.0,Compact,14809.99627,other,53687.63205,1
19873,58,F,0.0,78,40623,1,1,Rent,85077,4/14/2016,Thursday,Highway,0,0.0,9,Phone,0,5535.428013000001,6.0,Compact,27974.41665,red,25878.60025,1
5237,59,M,0.0,86,40787,0,1,Own,15049,8/10/2016,Wednesday,Highway,0,1.0,10,Broker,1,4827.430231,5.0,Large,20524.84689,gray,30492.15929,1
18490,46,F,0.0,85,38283,0,1,Rent,85026,7/15/2015,Wednesday,Local,2,0.0,100,Phone,1,4395.965934000001,6.0,Medium,20271.57199,black,21614.30695,1
22922,73,F,1.0,45,42911,0,1,Own,85064,9/18/2015,Friday,Local,0,0.0,38,Phone,1,3820.510303,10.0,Medium,11806.16968,red,24453.14735,1
10675,64,M,1.0,27,41603,1,1,Rent,85008,6/26/2015,Friday,Highway,0,1.0,100,Broker,1,7373.769920999999,3.0,Medium,11906.86942,other,14638.0736,1
3292,41,F,0.0,73,37133,1,1,Own,85012,9/12/2015,Saturday,Local,0,0.0,50,Broker,0,1820.997679,6.0,Large,38959.717560000005,gray,10799.39466,1
27539,40,F,1.0,73,36892,1,1,Rent,20163,6/27/2016,Monday,Highway,5,0.0,70,Broker,1,3439.761542,4.0,Large,20715.86736,blue,24677.19181,1
26281,44,M,1.0,38,37853,1,1,Own,15010,1/4/2016,Monday,Local,0,1.0,80,Phone,0,1431.197044,4.0,Large,25963.12856,blue,53969.40926,1
8513,28,M,0.0,85,33332,1,0,Rent,15037,10/16/2015,Friday,Local,2,0.0,54,Online,0,5607.299635,2.0,Medium,11941.44527,red,13776.42556,1
384,42,F,1.0,89,37390,1,0,Rent,50003,10/15/2016,Saturday,Local,2,0.0,4,Broker,1,709.1622462,2.0,Compact,32152.7755,blue,16523.51172,1
5037,40,M,0.0,62,36875,0,1,Own,20148,1/23/2016,Saturday,Highway,0,0.0,100,Broker,0,4452.863067,5.0,Medium,14322.010580000002,blue,5854.8454280000005,1
788,40,M,1.0,78,36901,0,1,Rent,85062,10/12/2015,Monday,Local,0,0.0,55,Phone,0,6761.674881,2.0,Compact,26877.816000000003,red,20141.19383,1
7668,36,F,1.0,58,35829,1,0,Rent,20104,12/18/2016,Sunday,Parking Lot,0,0.0,36,Phone,1,1846.611107,9.0,Compact,18527.91913,black,8925.391359000001,1
25782,41,F,0.0,59,37127,0,1,Own,80028,2/22/2015,Sunday,Highway,0,0.0,63,Broker,1,7312.840690999999,7.0,Compact,12349.17392,black,37575.36119,1
26223,34,F,1.0,85,35255,0,0,Rent,85077,3/3/2016,Thursday,Parking Lot,0,0.0,1,Broker,0,1862.868666,7.0,Large,32409.09352,white,28532.28287,1
6148,54,F,1.0,80,39890,1,0,Rent,50054,9/27/2016,Tuesday,Local,0,0.0,22,Phone,0,3663.38783,3.0,Compact,39703.10495,gray,28550.10583,1
16409,63,M,1.0,77,41434,1,1,Own,50055,8/16/2015,Sunday,Parking Lot,1,0.0,48,Broker,0,5031.448095000001,9.0,Compact,37773.8745,red,39812.6773,1
25692,45,F,1.0,88,38074,0,0,Rent,80101,2/16/2016,Tuesday,Local,1,0.0,42,Broker,0,8269.139432,7.0,Medium,16931.53731,other,19045.15041,1
19116,46,M,1.0,91,38294,0,0,Rent,15035,3/12/2015,Thursday,Local,0,0.0,94,Broker,1,2887.3028510000004,9.0,Medium,33177.19572,silver,19559.515730000003,1
10854,38,M,0.0,81,36370,0,0,Own,50051,12/12/2016,Monday,Local,0,1.0,1,Phone,1,5116.775234000001,4.0,Compact,12925.1955,black,26388.97415,1
7420,35,F,1.0,62,35553,1,1,Rent,80026,3/31/2015,Tuesday,Local,1,0.0,44,Broker,0,5075.515383,8.0,Medium,16042.723869999998,other,9788.593581,1
28147,47,F,1.0,52,38506,1,1,Own,50012,4/28/2015,Tuesday,Local,0,0.0,30,Broker,0,6408.127548,5.0,Medium,11062.82094,black,9596.230385,1
17438,26,M,1.0,84,32589,0,1,Rent,15021,1/2/2016,Saturday,Local,1,0.0,37,Online,1,5552.188599,4.0,Medium,19741.71656,other,23739.3093,1
9725,40,M,0.0,30,36887,1,0,Own,80002,2/27/2016,Saturday,Parking Lot,0,0.0,21,Broker,1,1704.381023,5.0,Compact,12573.77365,red,23487.76665,1
13631,32,M,1.0,47,34641,0,1,Own,20106,10/28/2015,Wednesday,Local,0,0.0,50,Phone,0,2745.8941440000003,3.0,Large,15270.18059,white,8554.890897,1
15131,43,F,1.0,42,37604,1,1,Own,15024,5/19/2015,Tuesday,Highway,3,0.0,93,Phone,1,3437.845611,3.0,Large,17818.95772,blue,13731.81886,1
17072,41,M,0.0,85,37137,0,1,Rent,80020,12/30/2015,Wednesday,Highway,0,0.0,5,Phone,0,8052.244834999999,5.0,Medium,26898.03726,black,8411.166111,1
3234,31,F,1.0,94,34358,1,0,Own,85026,4/3/2015,Friday,Highway,1,1.0,90,Broker,1,5559.147277,5.0,Medium,18085.07306,blue,26384.44885,1
27484,57,F,0.0,53,40440,1,0,Own,85045,3/15/2015,Sunday,Local,1,0.0,44,Broker,1,3907.00483,5.0,Compact,30838.22508,gray,16209.45693,1
4365,54,F,1.0,90,39872,1,1,Own,15010,2/6/2016,Saturday,Local,0,0.0,28,Broker,0,4776.94562,6.0,Medium,6005.1931380000005,gray,26200.88769,1
24565,51,F,1.0,83,39321,1,0,Rent,50029,11/13/2016,Sunday,Highway,0,1.0,69,Online,0,4888.117043,4.0,Large,37496.22176,red,20257.21222,1
13765,69,M,1.0,88,42341,0,0,Own,15044,5/14/2015,Thursday,Local,2,0.0,51,Phone,1,3890.52584,11.0,Compact,20818.60683,blue,15573.16606,1
5049,46,M,0.0,94,38282,1,1,Rent,80002,10/15/2016,Saturday,Local,2,0.0,64,Broker,0,4172.048096,3.0,Large,12460.43071,blue,20243.67289,1
15124,40,M,1.0,78,36899,0,0,Rent,50021,4/9/2016,Saturday,Local,0,0.0,100,Broker,1,6685.393775,3.0,Large,13675.28012,other,13335.33382,1
11404,32,M,0.0,83,34648,1,1,Own,50052,1/21/2015,Wednesday,Highway,0,0.0,34,Online,1,3144.478979,5.0,Medium,36707.03468,white,31544.35162,1
24602,38,M,0.0,50,36376,1,0,Own,85017,7/23/2015,Thursday,Local,0,0.0,52,Phone,1,5379.422368,3.0,Medium,34685.52031,gray,25808.89649,1
8383,40,F,1.0,70,36887,1,0,Own,50029,7/24/2016,Sunday,Local,0,0.0,100,Broker,0,2734.142431,12.0,Compact,12988.27241,white,22797.90688,1
27756,27,F,1.0,71,32952,0,0,Rent,50031,6/30/2016,Thursday,Highway,2,0.0,83,Online,1,6095.971117,3.0,Compact,12832.92068,silver,14282.28545,1
24593,43,M,1.0,80,37614,1,1,Own,0,12/10/2015,Thursday,Parking Lot,0,0.0,65,Broker,0,7490.597318000001,1.0,Large,37137.60481,silver,18578.20964,1
24488,46,M,1.0,61,38281,0,0,Rent,50022,9/7/2015,Monday,Highway,2,0.0,2,Phone,1,2917.678921,7.0,Compact,24293.0496,black,14866.05156,1
14454,72,F,0.0,65,42760,0,1,Own,80027,6/14/2016,Tuesday,Local,0,0.0,92,Broker,1,3094.97276,4.0,Large,41239.32581,black,37070.22256,1
7675,29,M,1.0,65,33675,1,1,Rent,20120,2/23/2016,Tuesday,Local,0,0.0,23,Online,0,6362.788924,8.0,Large,14238.796080000002,white,15982.39226,1
23697,44,F,0.0,80,37837,0,1,Own,20158,12/15/2016,Thursday,Parking Lot,1,0.0,48,Phone,0,4982.507999,5.0,Compact,18915.21212,blue,21245.61243,1
15277,52,M,1.0,90,39510,1,1,Own,85020,3/26/2016,Saturday,Parking Lot,0,0.0,60,Phone,0,1454.992944,6.0,Large,12803.45684,silver,16410.73355,1
29351,43,M,1.0,91,37604,0,1,Own,15022,10/10/2016,Monday,Local,0,0.0,52,Broker,0,3679.289849,6.0,Compact,15823.24912,blue,27777.9203,1
368,32,M,1.0,87,34666,0,0,Rent,15025,12/5/2015,Saturday,Highway,0,0.0,88,Phone,1,7866.293070999999,6.0,Large,25781.75967,silver,20545.81341,1
4597,37,M,1.0,88,36110,0,1,Rent,85046,4/21/2016,Thursday,Local,0,0.0,53,Phone,1,1668.046408,5.0,Medium,8950.889785,red,20676.20759,1
15331,39,F,1.0,75,36614,1,1,Own,20140,12/15/2015,Tuesday,Local,0,0.0,63,Phone,1,10600.70082,4.0,Large,40242.14624,other,10517.84129,1
22955,52,F,1.0,43,39505,1,1,Own,20164,7/5/2015,Sunday,Local,0,0.0,76,Broker,1,3062.69009,5.0,Large,28352.84267,silver,9035.419334,1
16745,23,F,1.0,90,31359,1,0,Rent,15001,6/10/2016,Friday,Parking Lot,0,0.0,32,Online,1,10109.22475,6.0,Medium,23121.25299,other,43301.24059,1
4369,45,M,0.0,63,38081,1,1,Own,80025,8/18/2015,Tuesday,Highway,0,0.0,61,Phone,0,2942.5332550000003,5.0,Large,8668.192906,blue,20721.57727,1
19734,42,M,1.0,73,37372,1,1,Own,50038,8/18/2015,Tuesday,Local,0,0.0,99,Broker,1,3571.203292,3.0,Large,41567.98847,gray,30597.15869,1
16713,42,F,1.0,94,37376,0,1,Rent,80007,1/16/2016,Saturday,Parking Lot,2,0.0,25,Broker,1,3923.343856,5.0,Medium,24417.16871,silver,13376.00689,1
28368,36,F,0.0,32,35853,1,0,Own,50039,9/9/2016,Friday,Highway,0,0.0,99,Broker,0,2813.792243,5.0,Compact,39500.96831,other,11404.98268,1
23576,41,F,1.0,81,37129,0,1,Own,20142,8/19/2016,Friday,Local,0,0.0,100,Broker,1,2109.633471,5.0,Medium,22438.04129,other,18590.19474,1
11801,45,M,1.0,65,38074,0,0,Own,15012,5/2/2015,Saturday,Local,0,0.0,19,Broker,1,3764.622817,11.0,Large,13025.88041,other,11795.97273,1
11884,48,F,1.0,69,38714,0,1,Rent,15038,11/28/2016,Monday,Parking Lot,0,0.0,6,Broker,0,3832.841051,6.0,Compact,9612.494086,white,35029.24326,1
8789,51,M,1.0,84,39287,1,1,Own,15012,10/20/2016,Thursday,Local,1,0.0,28,Broker,0,4847.61005,8.0,Medium,22884.74054,white,14646.29302,1
27842,47,F,1.0,77,38488,0,0,Own,20128,6/8/2015,Monday,Parking Lot,0,0.0,81,Broker,1,6156.267531,3.0,Large,15024.32845,white,22169.73275,1
17247,40,F,0.0,59,36894,0,1,Rent,20109,6/4/2015,Thursday,Parking Lot,0,0.0,1,Phone,0,5138.255001,6.0,Medium,29153.8527,white,35531.649710000005,1
20925,39,M,1.0,67,36626,1,1,Rent,85074,6/25/2016,Saturday,Highway,0,1.0,97,Broker,1,2725.897459,5.0,Compact,5994.288697,blue,16962.426030000002,1
4176,51,M,1.0,55,39335,1,1,Rent,85031,5/2/2015,Saturday,Highway,1,0.0,93,Broker,1,3702.592141,4.0,Compact,15581.19359,red,9497.060829,1
14875,34,M,1.0,61,35266,1,0,Own,20149,8/15/2016,Monday,Parking Lot,2,0.0,55,Broker,1,7467.607217,7.0,Large,17099.02015,gray,5007.615575,1
13968,47,M,1.0,80,38497,1,1,Own,80104,9/24/2016,Saturday,Local,1,0.0,48,Phone,1,2232.360104,6.0,Large,18181.85995,blue,11279.2113,1
20906,44,M,1.0,57,37870,1,1,Own,80003,4/16/2016,Saturday,Local,0,1.0,46,Broker,0,4108.322252,3.0,Compact,43509.43964,white,39225.42213,1
822,44,F,0.0,84,37843,1,1,Own,80022,6/19/2016,Sunday,Highway,0,1.0,22,Broker,0,5432.196628,8.0,Medium,26458.42759,gray,10457.79133,1
2227,55,M,1.0,72,40080,0,0,Rent,15021,3/16/2015,Monday,Highway,0,1.0,39,Broker,0,4379.909764,5.0,Compact,7308.088723000001,red,13208.23162,1
744,45,F,1.0,80,38061,0,1,Own,85030,3/4/2016,Friday,Parking Lot,3,0.0,8,Broker,1,4103.489838,3.0,Compact,27448.66037,gray,17585.89098,1
28451,34,F,1.0,72,35246,1,1,Rent,15055,12/16/2015,Wednesday,Local,0,1.0,77,Phone,1,1972.183273,8.0,Large,28400.229110000004,other,27128.82612,1
28686,32,M,0.0,91,34668,0,1,Rent,15012,12/9/2016,Friday,Local,1,0.0,99,Phone,0,3465.333265,5.0,Compact,22493.95454,other,15318.49621,1
523,36,F,0.0,82,35821,1,0,Rent,50029,11/26/2015,Thursday,Parking Lot,0,0.0,93,Broker,1,4200.554653,1.0,Large,27359.17158,red,15664.38251,1
25133,38,M,1.0,77,36376,0,1,Rent,85018,1/20/2016,Wednesday,Parking Lot,1,0.0,29,Phone,1,2121.9492010000004,3.0,Large,14412.94127,red,18498.47577,1
26472,36,M,1.0,62,35841,0,1,Own,20141,1/12/2016,Tuesday,Local,1,0.0,14,Phone,1,8792.801027,5.0,Large,23646.49687,black,11789.8956,1
8649,39,F,1.0,71,36638,0,0,Own,85029,12/25/2015,Friday,Local,0,0.0,4,Broker,0,9967.098719,4.0,Large,22907.24972,white,31056.72669,1
900,39,M,1.0,78,36650,1,1,Own,15046,7/14/2016,Thursday,Highway,1,0.0,71,Broker,1,4964.937192,12.0,Medium,42620.924210000005,red,20206.72932,1
9008,46,M,1.0,73,38293,1,0,Rent,50009,11/17/2015,Tuesday,Local,3,0.0,46,Phone,1,6261.029946,8.0,Large,40239.80525,black,14146.44797,1
19309,46,F,0.0,71,38302,0,1,Rent,85069,8/31/2016,Wednesday,Local,3,0.0,5,Broker,1,5656.102691,2.0,Large,7310.440398000001,blue,13819.87474,1
18701,79,F,0.0,94,43685,0,0,Rent,20146,12/19/2016,Monday,Highway,0,0.0,39,Broker,0,3432.217114,5.0,Medium,7631.810845,other,36594.67496,1
14534,35,F,0.0,93,35547,1,1,Own,20107,12/6/2016,Tuesday,Parking Lot,0,0.0,11,Online,1,3825.094456,8.0,Medium,52845.69779,blue,58881.74076,1
2326,33,F,1.0,62,34973,1,1,Rent,80104,10/29/2016,Saturday,Highway,1,0.0,2,Phone,1,4930.3602280000005,4.0,Compact,6035.3803960000005,gray,33660.00321,1
22994,32,F,0.0,61,34663,1,1,Rent,85013,1/23/2015,Friday,Local,0,0.0,7,Phone,0,9249.349174,10.0,Compact,18469.86515,black,14682.610969999998,1
